"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Canth.mu","Canth.q25","Canth.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL11844","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","232.404331820108","20170216",1.94855387190357,1.94050908123377,1.97400151109202,80.2496012396465,79.5718831954446,82.3850587262678,23.3024713255872,22.2562928766568,26.4836810012883,3.46093990242438,3.18448769256455,4.28708846522946,0.0332363087307356,0.0261013378716348,0.0546848515178233,0.0216518411955857,0.0215719103437026,0.021879810117633,0.0174912229723413,0.0172526532459525,0.0182703237548121
"BNL11846","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","171.614139108818","20170216",2.15469638353444,2.14382887564361,2.18569141827933,95.7657281531125,95.0132104147061,98.0113339858601,37.2831802891967,33.3528438588693,50.0116923255068,15.9521250666743,14.7097085040792,19.7572426708342,0.00751213425559326,0.0049660119333924,0.0152147163947498,0.0288559477917687,0.0287654788976518,0.0291096797157399,0.0155843798409043,0.0153060518606356,0.0163959390469757
"BNL11847","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","178.963102275906","20170216",2.43457245388323,2.42069395977578,2.47807058923919,108.315608380883,107.44220634601,111.122224843633,10.088197277199,4.01881889910006,31.1075097477826,377.587250333682,358.743866367725,422.478730504044,0.00734836738536232,0.00521501633170933,0.0147433183562708,0.0330146655449708,0.0328937792026874,0.0333367198744971,0.0183624474974011,0.0180512255392881,0.019384519766448
"BNL11851","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","312.560540448298","20170216",1.83785216974137,1.83237416216693,1.85548537294252,88.4390106851348,87.5031060367452,90.9741320902485,9.40851998538519,4.06711516348693,29.0607487896935,272.654707422917,254.261178912328,315.145809767435,0.179217318019671,0.169711847829689,0.205046218011053,0.0181455335707521,0.0180858879730852,0.0183243540287399,0.0134327339100764,0.0132455563040012,0.0139661153762427
"BNL11852","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","230.218362957882","20170216",2.16274835829587,2.15428743893668,2.18706198999509,96.9490687761444,96.0605452164077,99.3033686836514,9.42579950746729,4.05554434827844,32.5354373663146,332.214007023596,315.189075307471,373.229032822643,0.0119219896030164,0.00841310329237166,0.0232517654238477,0.0214445023161189,0.0213738484164521,0.0216594334433424,0.0146393217814944,0.0144384926228237,0.0152796395035897
"BNL11853","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","66.8476777413797","20170216",1.40851579437433,1.40503098542191,1.41857585686775,27.5345754870492,27.3414314358599,28.1351935571911,8.86857322578983,8.68372940878795,9.38406313536304,0.571399905825995,0.503739418147863,0.768116496767052,0.00216254596484556,0.00154506304138007,0.00406551325893606,0.0141599568101133,0.0141090991107663,0.0142990802490856,0.00830099424226291,0.00817229686419967,0.00869616385551894
"BNL11854","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum",NA,"49.5655408323828","20170216",1.39948171964556,1.39702134973367,1.40719626564593,19.5945044023055,19.4959160138393,19.8537184242196,9.47231615926611,9.34823809680379,9.82321715135358,0.109481230419524,0.08331127928933,0.188286889153401,0.00167518262197738,0.00118769282862174,0.00315069368032281,0.0149558064468015,0.0149080551160026,0.0151050015232114,0.00504819807075749,0.00495327755466192,0.00535476373280097
"BNL11855","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","38.1386011816877","20170216",1.39240372918588,1.38844849057652,1.40409663764346,23.3649278870052,23.2300447961647,23.7785969643575,9.30822616865129,9.17530925023033,9.70374104093139,0.463001804644635,0.421896272474644,0.583742127436429,0.00239258064437539,0.00164453559451288,0.00459216038050098,0.0243689616821959,0.0243035012375391,0.0245546024602327,0.00438251968833765,0.00421229620726799,0.0048895301855743
"BNL11856","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","205.895104668979","20170216",2.10443925542608,2.09680293238307,2.12743986009596,90.8517215511368,90.1743687375349,92.8372511488874,31.9328317996903,28.7966359981175,40.6686153326663,11.2702930518089,10.3895143047713,13.5738021596621,0.00576957969822962,0.00398249773525561,0.011071299019269,0.0205467510255535,0.0204835926701955,0.0207520141285501,0.0133260992665005,0.0131317810824912,0.013936001815372
"BNL11857","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","237.025088445285","20170216",1.96680755987863,1.96022393763933,1.98482960111006,77.5205774934623,76.8283503471827,79.5953803131384,37.0222846127925,33.453394521941,47.730691653851,10.8777252390868,10.1941206789352,12.890346116312,0.0379048189571215,0.030056010641125,0.0617987194513809,0.0168547210121916,0.0167900680246287,0.0170456371513072,0.0135904463619387,0.013423330619281,0.0140673928202429
"BNL11858","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","166.462055286462","20170216",1.70332144207008,1.69764023805383,1.72022278604326,69.5538939475026,68.9791666874819,71.288000037873,19.8475274757647,18.866215290717,22.9077834224687,3.19312908153913,2.93777364472408,3.9715495322402,0.00315139812142648,0.00212858105011448,0.00681156678225474,0.0180022917921891,0.0179395222204242,0.0181748327377261,0.0130602915491877,0.0128547796518269,0.0136426206579371
"BNL11859","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","184.411096768379","20170216",1.81357646087771,1.80972128370191,1.82345378402598,65.3366276041222,64.8761120012218,66.8283330386164,23.6684331203263,22.6981067411831,26.325081159221,3.53946831100669,3.29458241876709,4.18129956633559,0.00380447728782087,0.00272639587032908,0.00730118304594367,0.0136480915652287,0.0136070518845954,0.0137690898039036,0.00938673815704111,0.00927961644278042,0.00966473197172739
"BNL11860","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","87.8697775938826","20170216",1.77117278868676,1.76508068778748,1.78934726357636,38.9296774783834,38.6529061362962,39.7753292340188,12.7258005660496,12.4242105577905,13.6335828386764,1.01857828378823,0.923055649533383,1.30786609663566,0.00249513695616074,0.00181918934809875,0.00473925791904849,0.0169677524281078,0.0169008094481481,0.0171708443165111,0.0127496230570103,0.0125548966672601,0.0133068297875256
"BNL11861","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","106.533309915874","20170216",2.27492572584173,2.26559967293526,2.30564147038046,63.7121586042045,63.2576493418841,65.0269617264514,22.3675548623055,21.6930545922423,24.0994752090066,2.41078865637705,2.24155236617168,2.89816097547758,0.00349880255325127,0.00239735808959295,0.00679183121875854,0.0241470638865378,0.0240702023464228,0.0243548786732545,0.014285368245669,0.0140497984342143,0.0150071270332594
"BNL11862","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","44.0657667704334","20170216",2.27940493928381,2.26693893565056,2.31549289151745,32.4584484036839,32.2280019785723,33.1063327382343,12.1059894070551,11.8781315335798,12.7425973411304,0.814848900800939,0.747835061907324,1.01332601207203,0.00347809692230239,0.00239524512737089,0.00719637026273386,0.0298007903817255,0.0297008976065485,0.0301029528387853,0.0145614865061214,0.0142640557865576,0.0155124235062113
"BNL11863","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","71.8994548463339","20170216",1.61100941599513,1.60778980897749,1.62093010458761,35.6383161254331,35.4569964294216,36.1844284968902,13.9970522526119,13.7462079413236,14.6951276844516,0.328297363615756,0.27027657523266,0.492695590554371,0.00192865933977022,0.00134415641096548,0.00372457484374158,0.0160776801433205,0.016026240459351,0.0162121489747658,0.00715604489234274,0.00705593967029588,0.00746288142031544
"BNL11864","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","269.940740252195","20170216",1.73761869201761,1.73182074603903,1.75457094291647,68.1749689837508,67.5506706077549,69.9155181500351,24.3566937300883,22.9074804935941,28.6621480918046,4.6995724633252,4.37897716820058,5.61101889924398,0.188613956656698,0.18040585118201,0.211556299159398,0.0183925639386773,0.0183235949627875,0.018586668023796,0.0159074639959598,0.0157021718287191,0.0165203127373463
"BNL11865","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","54.1127689379654","20170216",1.20777238306997,1.20366044168897,1.21999857939357,24.4843362528391,24.3092013562548,25.0024766571844,8.08755747536962,7.90293850415105,8.67173995882756,0.843043639297916,0.783304708147663,1.01851556242493,0.00535762259260009,0.00368629493842576,0.0106583608725541,0.023302723165522,0.023226206855315,0.0235350552377396,0.00249848326629478,0.00231811937037535,0.00306088403841529
"BNL11866","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","123.467498986537","20170216",2.06993144350052,2.06271380126347,2.09092222389586,67.7595380260756,67.2557623046085,69.2110078885617,22.0738675208934,21.3063192707434,24.5411629450979,3.08183737204766,2.85414064983394,3.76997484737363,0.00392271663739752,0.0026806786462742,0.00814019167297403,0.0227456541103325,0.0226765125353038,0.0229508816481165,0.0107015372274409,0.0105195523265397,0.0112682591566611
"BNL11867","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","133.233728534711","20170216",2.26564413345811,2.25718871097918,2.29000267182276,75.022544273883,74.4641833691501,76.6657721537047,26.6407154775768,25.5974247708198,29.8254123302701,4.49462073519954,4.24283835263371,5.25486752199031,0.00390029478087136,0.00274117324587546,0.00739039226433444,0.0243727082364441,0.0243056276350487,0.0245732291364907,0.0129518302932173,0.0127415211911717,0.0135563988852549
"BNL11868","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","127.205730820324","20170216",2.15591869856792,2.14412217687441,2.18888451354612,89.2884266676992,88.5487640530417,91.2594935222462,32.7959651404189,30.6773457443905,38.8003052642735,9.18696577276327,8.67158470056623,10.9038153463914,0.00490450309587374,0.00335899894378802,0.00969976889727919,0.0321418224044449,0.0320319189103887,0.0324317338313925,0.01277993521847,0.0124867646898346,0.0136457019425954
"BNL11869","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","205.019473232372","20170216",1.93978077658104,1.93189313064055,1.96236827017123,70.0058507742122,69.4551384957091,71.6199014390471,22.3849492749304,21.4955801299673,25.1063073865043,3.27417585683828,3.05431022767613,3.9141116555441,0.01923583877443,0.0140024711322759,0.0349760989806536,0.021491656359956,0.0214173855438711,0.0217246278844729,0.0185688322202621,0.018323453423235,0.0192933332196954
"BNL11870","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","142.891800377101","20170217",2.01526458606571,2.00712421098307,2.03978897811211,72.3629715109534,71.8079559323964,74.0056953025096,28.2389273770001,27.0829604320505,31.4083427676661,3.86714871430557,3.58964003082032,4.66944720324936,0.0217733441754755,0.0162385491123213,0.0390861658869692,0.0275806957361598,0.0274945737750308,0.0278184831890151,0.0124199513977482,0.0121860340154408,0.0131490120659935
"BNL11871","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","138.086262316513","20170217",1.63448201870133,1.62977042439569,1.64923403471667,57.1254052652672,56.6346606032833,58.5445910723651,17.0509294247284,16.4020405148204,19.0540681883995,2.38699625140289,2.20097446931232,2.92379120330382,0.00312953675805879,0.00211434061185203,0.00667854724759802,0.0172288197459908,0.017156041093476,0.0174202384670877,0.0117738934929353,0.0115979068680464,0.0123218228237625
"BNL11872","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","98.4443762764217","20170217",2.02837778931867,2.02438124654604,2.03954635801028,30.6971885869507,30.584083207488,31.0169599966618,12.7565758192403,12.6330963849901,13.132519358981,0.102907807850988,0.0742927494062792,0.181399784450053,0.00417864000273263,0.00290432609889514,0.00803054837055127,0.0171177098273507,0.0170804455492309,0.017220537978098,0.00898051207879866,0.00888061053037596,0.00926191664577106
"BNL11873","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","109.076757060676","20170217",1.34332971491737,1.34147295848041,1.34881717871993,24.851042355434,24.7368837870545,25.1690895712608,10.1155905045741,9.99300055873866,10.4808912829549,0.164919086704194,0.132574299701161,0.256818008550936,0.00389130399801817,0.00277329412350297,0.0074574525072197,0.0134369918898625,0.0134021449812183,0.013537424114387,0.00600916269674424,0.00592983228429406,0.00623952043845692
"BNL11874","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","110.813661884546","20170217",2.63208717695494,2.62119575957495,2.66801116619267,42.9639952524594,42.6918966706719,43.7760108285157,17.5494902876829,17.2934385404533,18.3183748743245,0.714554374720371,0.635577733949703,0.932613689404005,0.0421332468991435,0.0357979018989311,0.060444304944316,0.0279644267780563,0.0278721078270836,0.0282479340587441,0.0184067443969884,0.0181728849255558,0.0191587471764028
"BNL11875","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","78.3815101809206","20170217",1.56778994063796,1.56411067862175,1.5797965478733,34.2817071755053,34.0266293903511,35.0128373389058,10.0163664910705,9.77073063202474,10.7446017834878,0.840365753679876,0.756465774998009,1.0851540276627,0.00226173692201156,0.00155614327225149,0.00444367612339658,0.0143180620804641,0.0142656308474403,0.0144760296330399,0.00849992920039179,0.0083625008799587,0.00891601796589832
"BNL11876","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","264.389753478787","20170217",3.55701087378834,3.52961809122283,3.63433476347015,132.8364765096,131.468584102706,136.627058768633,10.8063204954805,4.12798500708945,36.0190018435393,569.870413473215,548.64403126777,622.017362465668,0.178863492145863,0.16843764384851,0.207167773574065,0.0378856846112114,0.0376872571825954,0.0384595193737342,0.0203515464577443,0.0199722125422695,0.0214594292639399
"BNL11877","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","199.040998947731","20170217",2.16709439235751,2.16345198840051,2.17781144647516,59.9423272634387,59.6078083999452,60.906891073596,16.5193147417042,16.1473026105586,17.5049137433095,1.99957116192352,1.87813645973986,2.33586502280463,0.0182831923551345,0.0144124034866167,0.0310147451995713,0.0131796394203727,0.013145474962018,0.0132759147251635,0.00849893359112851,0.00842738802911722,0.00872028973717824
"BNL11878","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","379.258104900292","20170217",2.39210998168029,2.38312208685827,2.41702942690644,94.6032573368036,93.7558496627247,97.1308795827607,35.7415151494517,31.5499309067242,47.9480563181097,15.1823419770452,14.1281574756214,18.3118524074858,0.35051536037796,0.341515322358679,0.376435198450092,0.0197647208298877,0.0196924447523716,0.0199644300581594,0.0149538218629223,0.0147668054230036,0.0155189573293222
"BNL11879","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","300.362144431588","20170217",1.96354716419473,1.95934660956927,1.97504914539233,81.414406602686,80.857845839364,82.8431281725949,26.0658587284127,24.8601218655779,30.0259956331938,5.43260425577479,5.13426578496478,6.39676990053591,0.12925030269646,0.121881712285776,0.147596313264797,0.0140933522843923,0.0140478177493077,0.0142212513054766,0.00911672103162383,0.00902052921808381,0.00938331392457056
"BNL11880","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","175.027867098101","20170217",1.77782202524931,1.77104038623213,1.79522409750239,79.3970678735917,78.7367419936288,81.3593531581197,22.0421745777032,20.7168067299942,25.9260564286893,4.30978296409822,3.94677293837423,5.39832110843622,0.0029635094295899,0.00209049344695887,0.00572033746101788,0.0195758763805284,0.0195113897104254,0.0197778095504693,0.0142045421972986,0.0139860728691143,0.0148198712682118
"BNL11881","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","55.4943327403173","20170217",1.90267497100102,1.89764779932257,1.91783046738755,25.6310252258434,25.5292778846046,25.9526522809927,10.3713064120438,10.2729219677989,10.6638130012596,0.0462364120359402,0.0320322400698198,0.0891582759690657,0.00313093671428296,0.00222170750062787,0.00623471278433153,0.0240613424026412,0.0240121332909433,0.0242077391797738,0.00714524661626113,0.00700747847049398,0.00756224120022035
"BNL11882","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","287.649639906869","20170217",2.06804955303067,2.06418362843336,2.07979659829131,75.342371136959,74.8871051573861,76.748998549198,24.2273521041041,23.3904417102669,26.6469917954722,4.02524542083969,3.81391585709698,4.66276423290399,0.162904714856402,0.156566196970357,0.180826308142542,0.0141127760701772,0.0140757464734544,0.014227126760434,0.00936224245486169,0.00927278486852277,0.00961573419948397
"BNL11883","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","244.858018807699","20170217",1.70162575421282,1.69686720898782,1.7160056121639,75.8299715514853,75.2171892905224,77.5898653655773,21.5668663049887,20.4397854978709,24.9129002419958,3.74257551550027,3.469712047539,4.58135062262252,0.0157656099442008,0.0114564407184551,0.0292750864730197,0.0166836725615034,0.0166289463245151,0.0168417697954057,0.01400108567382,0.0138352314049939,0.0144940699175437
"BNL11884","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","265.126829967823","20170217",1.74864629493767,1.74525944719449,1.75913916090596,74.4951732036484,73.9171598987378,76.1801472524931,27.1673965268317,25.4265738738686,32.6469737686058,7.2486409896091,6.82115268511266,8.59031136126722,0.123768341598981,0.117108236898581,0.142984578125707,0.013471583988268,0.0134287115131743,0.0135871900753713,0.0084649716051217,0.00836583199187507,0.00873852899876875
"BNL11885","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","59.4507276174544","20170217",1.40681566653284,1.40353842947879,1.41613443034088,28.0705187769371,27.8804884223454,28.629718268943,8.57766187548291,8.39326026824284,9.11128201524194,0.503113354343404,0.439305988333872,0.684754104430713,0.00196695103723462,0.00138053368809625,0.00364937373220853,0.0140972992289761,0.0140438816204998,0.0142485196525811,0.00721555376667946,0.00708841263196106,0.0075466178829487
"BNL11886","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","142.692608046707","20170217",1.80243725602618,1.79642985587799,1.82025162542517,62.4706644358941,61.9240103606183,63.9983631180803,17.2907584696751,16.6029791491377,19.4497976051167,2.29741278077061,2.10079698758427,2.89233605298112,0.00289190224429834,0.00196821781274833,0.00584730982075309,0.0181923361514227,0.0181272927878838,0.0183754341771791,0.0129097059023473,0.0127021441968635,0.0135072756904772
"BNL11887","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","137.857757039257","20170217",1.71744343029062,1.71373157818374,1.72856776848216,61.1426084759717,60.7013882675276,62.3849442314442,21.3727370665416,20.4834539440547,23.9517909951022,3.43850797107556,3.2243903055942,4.07950209205091,0.00255695384622169,0.00172426557416275,0.00499667465951955,0.0135633641886119,0.0135234741789898,0.0136857312414231,0.00805678333784532,0.00794412522613734,0.00837323728516724
"BNL11888","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","61.9622908801418","20170217",1.58646362545906,1.58310111453688,1.59560531700212,26.7499580555701,26.6159277596813,27.1628015110146,10.9792716369487,10.8290335703812,11.4164223541761,0.220852611206461,0.178403497494297,0.341625499248391,0.00179154640014678,0.00127408634967839,0.00342137389364741,0.0153609438816016,0.0153165326099916,0.0155085047852106,0.00735375044433989,0.00724274626047591,0.00768093744214379
"BNL11889","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","63.0295351475932","20170217",1.3170225980075,1.3144095455884,1.3248315136711,27.7837045793959,27.599256040244,28.2765087109167,8.1509604922441,7.98809318343948,8.62288485525081,0.530965862068562,0.473747137105237,0.695553634232987,0.00172463199444759,0.0012030053679964,0.00334673242031129,0.0137173977227392,0.0136636653911865,0.013869538400904,0.006381290985994,0.00626372136105416,0.00672141347596574
"BNL11890","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","172.878750129642","20170217",2.20281997214676,2.19401786697421,2.22932169758527,97.7479328333551,97.056769645992,100.006195362951,8.42968049139825,3.34402660862453,26.5153034350188,344.855609368389,329.762014437378,382.100597050741,0.00594210627135674,0.00409964007217681,0.0110556600646953,0.026845538753857,0.0267762414808321,0.0270549861514029,0.0125841076407646,0.0123547975739294,0.0132514273141208
"BNL11891","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","16.7480495925095","20170217",1.6910335815189,1.68555182811808,1.70539064885734,18.5696529027434,18.4870915975487,18.8151076995775,8.40042164426814,8.3131631248504,8.64726906559141,0.0638953419757564,0.0465828944475625,0.11322619276026,0.00135519150093197,0.000959868513568422,0.00258433640892516,0.0284919011459708,0.0284317788914996,0.0286752115118303,0.004668002559147,0.00449298515761742,0.00519373833759229
"BNL11892","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","155.210596660794","20170217",1.93023207357895,1.92388333146192,1.94920478648945,62.1711982957342,61.6543617410985,63.7404537061798,16.8020130607259,16.0860233131634,18.9974808359206,3.7952350572854,3.58061268326785,4.41696192004606,0.00445144538076549,0.00314308524386901,0.00921834790288284,0.0176315440203621,0.0175665281011635,0.0178068768799888,0.0142738294508727,0.0140717708955471,0.0148352840005225
"BNL11893","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","22.7344335871645","20170217",1.56041823026597,1.55582202320269,1.57320970921226,24.4089928081761,24.2914662353155,24.7510404796248,9.03173851019911,8.9159900715878,9.33838875600904,0.0990834383133258,0.0726316144286875,0.177781551944496,0.00167710041585352,0.00119399986678473,0.00330676366239927,0.0266647196679758,0.0265986637879328,0.0268590059825879,0.00400698866042161,0.0038284821649982,0.00448515958569716
"BNL11894","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","209.476060100564","20170217",1.78640991436981,1.78032133061522,1.80468058684547,57.6740340144479,57.1767455191578,59.1266454537166,16.101509074611,15.5090825928968,18.0291313852739,2.65204405978773,2.47942818795803,3.22489311865987,0.0401157167745712,0.0329689757844317,0.0606647395683851,0.0170107512608261,0.0169490532813397,0.0172023999666921,0.0138350103261317,0.013653234265979,0.014369062369982
"BNL11895","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","153.641201869898","20170217",1.79732753395961,1.79117724186705,1.81645059767559,60.4311925421077,59.9245974952863,61.7959553686271,16.7744032256961,16.1866082407506,18.5469627092677,2.02246166117245,1.85718523490542,2.50109027316861,0.00332763630145562,0.00234488909033187,0.00632865564742054,0.0172943624360447,0.0172310361528538,0.0174613585466765,0.0134192109121868,0.0132346463180506,0.0140489375159189
