"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Red","Blue","Far_Red"
"BNL12899","FLMM","HR-1024i","BYR-LUC","Byrsonima","lucida","Upper","57.6376786102756","20170305",0.922404098646364,0.957421970790119,0.233292376609109
"BNL12900","FLMM","PSR+3500","BYR-LUC","Byrsonima","lucida","Upper","187.721226475698","20170305",0.951531686055962,0.959157649026617,0.277774134745125
"BNL12601","FLMM","PSR+3500","GUA-OFF","Guaiacum","officinale","Upper","107.283627409686","20170306",0.926670632261217,0.957292298781956,0.380897158254909
"BNL12602","FLMM","PSR+3500","QUA-CYN","Quadrella","cynophallophora","Upper","15.1906115450414","20170306",0.888521821988743,0.954685772969671,0.311014292816864
"BNL12603","FLMM","PSR+3500","QUA-CYN","Quadrella","cynophallophora","Upper","116.888448201414","20170306",0.922241226602159,0.957562176259304,0.296102719113414
"BNL12604","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","71.9191112590053","20170306",0.908520468692235,0.957093836165905,0.166410794131262
"BNL12605","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","174.034734489506","20170306",0.928873991634619,0.958486312417036,0.246196452683572
"BNL12606","FLMM","PSR+3500","PET-DOM","Petitia","domingensis","Upper","10.6924932943474","20170306",0.886334944467746,0.954437370514761,0.119357294571588
"BNL12607","FLMM","PSR+3500","PET-DOM","Petitia","domingensis","Upper","31.8786954682293","20170306",0.917425749549244,0.957519193992017,0.147325598905267
"BNL12608","FLMM","PSR+3500","PET-DOM","Petitia","domingensis","Upper","122.770700185654","20170306",0.924499533045246,0.95794461714759,0.176184877999581
"BNL12609","FLMM","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","20.1163136228984","20170306",0.916083554225073,0.956702975925612,0.206724499266664
"BNL12610","FLMM","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","429.35025875134","20170306",0.948772414166565,0.958966985275618,0.35073826184942
"BNL12611","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","163.06573879032","20170306",0.954694807021737,0.959064557653608,0.243429814994366
"BNL12612","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","143.340213848373","20170306",0.943100422728716,0.958543919388055,0.206912585758545
"BNL12613","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","87.0689828262605","20170306",0.93793617758953,0.958544188612366,0.209431001805978
"BNL12614","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","162.119649472839","20170306",0.938945696031646,0.958223229220816,0.219241144912068
"BNL12615","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","551.162298389437","20170306",0.912550820250941,0.956329644522357,0.322564100535319
"BNL12616","FLMM","PSR+3500","BUC-BUC","Bucida","buceras","Upper","162.01119202425","20170306",0.945229276299371,0.95865687711339,0.237602417406583
"BNL12617","FLMM","PSR+3500","BUC-BUC","Bucida","buceras","Upper","192.873183840814","20170306",0.920074175213153,0.956258044423142,0.245030174855766
"BNL12618","FLMM","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","6.69654392569603","20170306",0.842961287819926,0.941956713613656,0.152328286006572
"BNL12619","FLMM","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","185.264953492388","20170306",0.953749582041966,0.958923433719255,0.428867763794023
"BNL12620","FLMM","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","539.802952999412","20170306",0.951801425942662,0.958679476437434,0.423448096124201
"BNL12621","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","98.1007423959066","20170306",0.934198124802049,0.958439511407838,0.184719601077161
"BNL12622","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","156.823095014118","20170306",0.947968802975963,0.958979087404387,0.236664273859217
"BNL12719","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","176.16283336618","20170306",0.962977351737538,0.959398019447032,0.244298311140867
"BNL12720","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","127.6943589444","20170306",0.947222051264996,0.959003538617792,0.22781327005692
"BNL12722","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","235.302391310203","20170306",0.958574503942532,0.959260551276667,0.272428512034927
"BNL12723","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","158.011483932907","20170306",0.960420060743569,0.959397988720492,0.213660727053376
"BNL12724","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","98.2794405725444","20170306",0.943635039389249,0.959003048026979,0.19093283681874
"BNL12725","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","142.673398806315","20170306",0.906102371941505,0.956914891047246,0.152892173342829
"BNL12726","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","113.514714123837","20170306",0.909411823674137,0.957133101576477,0.158460415147934
"BNL12727","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","164.71379315347","20170306",0.926664278831974,0.958041112621586,0.181328216084053
"BNL12728","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","277.922611363058","20170306",0.925397977693997,0.958252747146023,0.2488963475516
"BNL12729","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","244.983967791332","20170306",0.934142563889373,0.958303207790235,0.242259386037064
"BNL12730","FLMM","PSR+3500","BOU-SUC","Bourreria","succculenta","Upper","175.530224245044","20170306",0.911291085427212,0.956990349437005,0.20432063209952
"BNL12731","FLMM","PSR+3500","CLU-ROS","Clusia","rosea","Upper","0.589766940515846","20170306",0.951218456102713,0.959158268250961,0.271870570939496
"BNL12732","FLMM","PSR+3500","GUA-FRA","Guapira","fragans","Upper","13.7238837695063","20170306",0.848339568779064,0.947942653249123,0.099286500087733
"BNL12733","FLMM","PSR+3500","GUA-FRA","Guapira","fragans","Upper","192.629309635606","20170306",0.914505395614623,0.956766764910045,0.210442206588393
"BNL12734","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","156.193580119044","20170306",0.951386272091353,0.959187730027748,0.242312727750458
"BNL12735","FLMM","PSR+3500","COC-DIV","Coccoloba","diversifolia","Upper","175.10972942956","20170306",0.961312531779309,0.95939801193439,0.232325734148583
"BNL12736","FLMM","PSR+3500","GUA-OFF","Guaiacum","officinale","Upper","52.564417062478","20170306",0.925729379623024,0.957763879142595,0.175462240066156
"BNL12737","FLMM","PSR+3500","CLU-ROS","Clusia","rosea","Upper","0.254023154834506","20170306",0.952195880315823,0.959211711660832,0.293591869502371
"BNL12738","FLMM","PSR+3500","CLU-ROS","Clusia","rosea","Upper","32.1273256192515","20170306",0.941767225875025,0.95892390976255,0.212808014526136
"BNL12739","FLMM","PSR+3500","CLU-ROS","Cordia","collococca",NA,"158.088434816423","20170306",0.944502337322017,0.958673823819391,0.193988552538254
"BNL12740","FLMM","PSR+3500","COR-COL","Cordia","collococca","Upper","121.460524720162","20170306",0.914257555795927,0.956765434408645,0.170401963525373
"BNL12741","FLMM","PSR+3500","COR-COL","Cordia","collococca","Upper","134.0050457976","20170306",0.923763488483147,0.956200195619557,0.163835199100343
"BNL12742","FLMM","PSR+3500","COR-COL","Cordia","collococca","Upper","150.248728930126","20170306",0.932891353645239,0.957577989225497,0.174436427458065
"BNL12743","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","277.573550607225","20170306",0.937729694929214,0.958130850566236,0.259143543377109
"BNL12744","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","606.738213577205","20170306",0.864951523662379,0.945984100209788,0.328247474857925
"BNL12745","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","775.973980519743","20170306",0.813860173309338,0.940173336833292,0.406779739594644
"BNL12746","FLMM","PSR+3500","COC-PUB","Coccoloba","pubescens","Upper","693.516610592359","20170306",0.908375781267709,0.95706108796745,0.386875005880672
"BNL12623","FLMM","PSR+3500","FIC-TRY","Ficus","trigonata","Upper","96.4803821860189","20170307",0.930608475285503,0.958170106887365,0.190174786014092
"BNL12624","FLMM","PSR+3500","FIC-TRY","Ficus","trigonata","Upper","150.733831084227","20170307",0.945830476286411,0.95895538259408,0.220873708412437
"BNL12625","FLMM","PSR+3500","FIC-CIT","Ficus","citrifolia","Lower","25.0388652133178","20170307",0.829310965690579,0.941906207541321,0.0885393760461025
"BNL12626","FLMM","PSR+3500","FIC-CIT","Ficus","citrifolia","Lower","84.480459520402","20170307",0.885703699102635,0.952376097490083,0.124402969968214
"BNL12627","FLMM","PSR+3500","TRE-MIC","Trema","micrantha","Lower","378.956660662807","20170307",0.898924869711212,0.955927283721837,0.282848960182395
"BNL12628","FLMM","PSR+3500","GUA-GUI","Guarea","guidonia","Mid","122.124351512751","20170307",0.949752185810073,0.959060612249567,0.225362173710699
"BNL12629","FLMM","PSR+3500","GUA-GUI","Guarea","guidonia","Upper","137.786858049883","20170307",0.940443807791492,0.958721127097851,0.23111478051395
"BNL12630","FLMM","PSR+3500","SWI-MAH","Swietenia","mahagoni","Upper","176.496839126223","20170307",0.937592897121072,0.95861534809946,0.201589193995308
"BNL12631","FLMM","PSR+3500","GUA-GUI","Guarea","guidonia","Upper","13.0150776831605","20170307",0.851956174167877,0.947499906859419,0.0993618737001027
"BNL12633","FLMM","PSR+3500","FIC-TRY","Ficus","trigonata","Lower","195.758972221583","20170307",0.929998907501986,0.957711602693082,0.2120223421847
"BNL12634","FLMM","PSR+3500","FIC-TRY","Ficus","trigonata","Lower","349.758412358872","20170307",0.928801509582571,0.957772207831738,0.280716481202334
"BNL12635","FLMM","PSR+3500","TER-CAT","Terminalia","catappa","Upper","197.900921591719","20170307",0.939316859960397,0.958744767973159,0.211106639466066
"BNL12636","FLMM","PSR+3500","GUA-ULM","Guazuma","ulmifolia","Upper","253.253690244866","20170307",0.953981366705043,0.959059318211608,0.257233836535341
"BNL12637","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Lower","200.882057439459","20170307",0.953442090534152,0.959156621746774,0.222966223037033
"BNL12638","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Lower","319.290942837052","20170307",0.922341119052162,0.956850003161349,0.242995003509906
"BNL12639","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Upper","21.5964311736075","20170307",0.686676132182558,0.893522183972566,0.0559245188619196
"BNL12640","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Upper","238.435921034423","20170307",0.930537358282633,0.95806830085006,0.236077579600998
"BNL12641","FLMM","PSR+3500","TET-BAL","Tetragastris","balsamifera","Lower","359.61706360602","20170307",NA,NA,NA
"BNL12642","FLMM","PSR+3500","TET-BAL","Tetragastris","balsamifera","Lower","557.816245092192","20170307",0.900216637814695,0.958400190126062,0.358753036103789
"BNL12643","FLMM","PSR+3500","BUC-TET","Buchenavia","tetraphylla","Lower","436.840151529097","20170307",0.889027682323718,0.952334868853685,0.308123327110541
"BNL12644","FLMM","PSR+3500","BUC-TET","Buchenavia","tetraphylla","Upper","150.365318484626","20170307",0.951037112624233,0.959113459277499,0.265305240472505
"BNL12645","FLMM","PSR+3500","DEL-REG","Delonix","regia","Upper","103.649650809279","20170307",0.93351269362521,0.958579641125867,0.195770190666332
"BNL12646","FLMM","PSR+3500","GUA-ULM","Guazuma","ulmifolia","Lower","207.751540884747","20170307",0.941743689097204,0.9583680281702,0.206864040064803
"BNL12647","FLMM","PSR+3500","SPA-CAM","Spathodea","campanulata P. Beauv","Upper","55.7108036607212","20170307",0.912356318335852,0.956521652875954,0.151221588811725
"BNL12648","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Upper","20.6390019630931","20170307",0.788290718258664,0.928540118572232,0.200738720947447
"BNL12649","FLMM","PSR+3500","DEN-ARB","Dendropanax","arboreus","Upper","271.036853847416","20170307",0.951589195012166,0.958941459235307,0.257446222971285
"BNL12651","FLMM","PSR+3500","TET-BAL","Tetragastris","balsamifera","Upper","13.8151824237047","20170307",0.749682429976397,0.929849334390149,0.068143775821302
"BNL12747","IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","120.889664276309","20170307",0.859181299576359,0.954114533664378,0.184310674309696
"BNL12748","IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","131.620248847231","20170307",0.912172770799935,0.957873248023543,0.18101627732713
"BNL12749","IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","117.79682923805","20170307",0.917603094643313,0.957684372161827,0.182369237663655
"BNL12750","IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","128.007474148932","20170307",0.924176781292429,0.958341201056771,0.194846010843415
"BNL12751","IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","80.0719552020012","20170307",0.856851250470572,0.955016460143648,0.137117437144152
"BNL12752","IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","22.5665658791567","20170307",0.834036161098503,0.947829311614965,0.093930780356024
"BNL12753","IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","23.2214411332057","20170307",0.80438389990718,0.943118506246055,0.10789787969391
"BNL12754","IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","220.326563251253","20170307",0.948399131723785,0.958742598024715,0.236404546626745
"BNL12756","IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","212.313483222485","20170307",0.9348336540158,0.958043846746906,0.21801294035314
"BNL12757","IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","23.2873725179446","20170307",0.87152008792288,0.951560148226556,0.107979365852369
"BNL12758","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","239.303779131236","20170307",0.959327767648554,0.959324501546607,0.339269520479533
"BNL12759","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","225.68419252335","20170307",0.959366816200293,0.959286149901339,0.32498304236097
"BNL12760","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","209.379272938479","20170307",0.95817716442778,0.959286098492692,0.292158973213579
"BNL12761","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","5.57538614519721","20170307",0.806543519651271,0.957662382619695,0.0785722269312403
"BNL12762","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","0.0903169447485709","20170307",0.834623484821465,0.958611350589841,0.0868765319053805
"BNL12763","IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","3.67438201699468","20170307",0.841288244135989,0.958929644752293,0.0891382961811779
"BNL12764","IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","146.864774129657","20170307",0.93311334852761,0.958114306884896,0.192401404706979
"BNL12765","IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","126.388071785615","20170307",0.930719314035477,0.95798258513711,0.188320961824923
"BNL12766","IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","71.2534071364558","20170307",0.907367578456811,0.955815156739224,0.1599218061173
"BNL12767","IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","80.5162641261022","20170307",0.916227317133877,0.956660343053139,0.171475930254023
"BNL12768","IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","123.702205852286","20170307",0.925586132338762,0.958235857533653,0.178474932900012
"BNL12650","FLMM","PSR+3500","SPA-CAM","Spathodea","campanulata P. Beauv","Lower","201.936422929484","20170308",0.936270350541022,0.958553393834868,0.225249933650446
"BNL12652","FLMM+IITF","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","26.5888555291929","20170308",0.860014569060455,0.950801143004479,0.111273159024972
"BNL12653","FLMM+IITF","PSR+3500","CEI-PEN","Ceiba","pentandra","Upper","147.665723653793","20170308",0.810312184041402,0.943107057756018,0.159094536574721
"BNL12654","FLMM+IITF","PSR+3500","CEI-PEN","Ceiba","pentandra","Upper","134.233996600222","20170308",0.912504461429042,0.956653650732604,0.150646651313497
"BNL12655","FLMM+IITF","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","219.752205593225","20170308",0.899447949454318,0.955871041131662,0.200388679347977
"BNL12656","FLMM+IITF","PSR+3500","MAN-BID","Manilkara","bidentata","Upper","246.368715875176","20170308",0.719539142657551,0.927832801279079,0.20173344735146
"BNL12657","FLMM+IITF","PSR+3500","SWI-MAH","Swietenia","mahagoni","Lower","163.156193891736","20170308",0.930676963664595,0.958201895089481,0.189880186910827
"BNL12658","FLMM+IITF","PSR+3500","CEI-PEN","Ceiba","pentandra","Mid","23.7022512669848","20170308",0.816945932601725,0.940796297475899,0.100616033493767
"BNL12659","FLMM+IITF","PSR+3500","FIC-CIT","Ficus","citrifolia","Upper","70.1634705937143","20170308",0.937447958718596,0.95847117858826,0.181362155939031
"BNL12660","FLMM+IITF","PSR+3500","FIC-CIT","Ficus","citrifolia","Upper","111.78124712645","20170308",0.950169066889107,0.958973315649673,0.220115055404935
"BNL12661","FLMM+IITF","PSR+3500","FIC-CIT","Ficus","citrifolia","Upper","186.42064394464","20170308",0.938939659678985,0.958389908180839,0.239195068813339
"BNL12662","FLMM+IITF","PSR+3500","COR-ALL","Cordia","alliodora","Lower","563.476611943595","20170308",0.851212676976951,0.946924630749542,0.3419369754207
"BNL12663","FLMM+IITF","PSR+3500","TET-BAL","Tetragastris","balsamifera","Upper","195.02687416271","20170308",0.951003861748939,0.959006917458084,0.238402245031672
"BNL12664","FLMM+IITF","PSR+3500","COR-ALL","Cordia","alliodora","Upper","223.38851716818","20170308",0.93821802085841,0.95834661974826,0.232097281066889
"BNL12665","FLMM+IITF","PSR+3500","OCO-LEU","Ocotea","leucoxylon (Sw.) De Laness.","Upper","211.188414537471","20170308",0.937476674859207,0.958239438589768,0.210969931753803
"BNL12666","FLMM+IITF","PSR+3500","CIN-ELO","Cinnamomum","elongatum (Vahl ex Nees) Kosterm.","Upper","61.0288844423754","20170308",0.867404084641277,0.949961921161065,0.107473332462368
"BNL12667","FLMM+IITF","PSR+3500","CIN-ELO","Cinnamomum","elongatum (Vahl ex Nees) Kosterm.","Upper","149.103003706063","20170308",0.939991560836275,0.958294494842204,0.189600143086817
"BNL12668","FLMM+IITF","PSR+3500","CIN-ELO","Cinnamomum","elongatum (Vahl ex Nees) Kosterm.","Upper","339.064663742819","20170308",0.934945087252301,0.958106339369917,0.268761988292667
"BNL12669","FLMM+IITF","PSR+3500","CEC-SCH","Cecropia","schreberiana Miq.","Upper","119.196806888645","20170308",0.953934765084707,0.959135749641547,0.259590085326753
"BNL12670","FLMM+IITF","PSR+3500","CEC-SCH","Cecropia","schreberiana Miq.","Upper","141.121080291962","20170308",0.956077064628961,0.95923716038268,0.247022759113084
"BNL12671","FLMM+IITF","PSR+3500","CIN-ELO","Cinnamomum","elongatum (Vahl ex Nees) Kosterm.","Lower","213.90289522922","20170308",0.948896631249174,0.958824120917977,0.214459973654932
"BNL12672","FLMM+IITF","PSR+3500","ALB-PRO","Albizia","procera (Roxb.) Benth.","Upper","62.1758098402567","20170308",0.929041680596006,0.957498760064343,0.168781807033712
"BNL12673","FLMM+IITF","PSR+3500","ALB-PRO","Albizia","procera (Roxb.) Benth.","Upper","132.174518310368","20170308",0.95336408096952,0.958972743818426,0.257286888961205
"BNL12674","FLMM+IITF","PSR+3500","CEC-SCH","Cecropia","schreberiana Miq.","Upper","2.67409160387243","20170308",0.836697303028522,0.94953771095595,0.105302644365467
"BNL12675","FLMM+IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","81.1538160835496","20170308",0.921034455000485,0.957411904768262,0.162282477089282
"BNL12676","FLMM+IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","121.943973291171","20170308",0.932602691109544,0.958325637489482,0.180755921330964
"BNL12677","FLMM+IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","97.9302226763236","20170308",0.625072562690507,0.947209990038692,0.154586007320832
"BNL12678","FLMM+IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","5.92785535264577","20170308",0.777239206959564,0.956050068636664,0.0707552902536432
"BNL12679","FLMM+IITF","PSR+3500","CLI-FAI","Clitorin","fairchildan","Upper","167.567314103006","20170308",0.957278888751776,0.959262541980835,0.27390238339277
"BNL12680","FLMM+IITF","PSR+3500","AND-INE","Andira","inermis","Upper","19.572819140011","20170308",0.834968638817514,0.943183679306702,0.0932362228277303
"BNL12681","FLMM+IITF","PSR+3500","AND-INE","Andira","inermis","Upper","30.6122411940052","20170308",0.878758008364171,0.952086745748332,0.113726515243877
"BNL12682","FLMM+IITF","PSR+3500","AND-INE","Andira","inermis","Upper","175.416712332212","20170308",0.934049447024171,0.958090798692295,0.205670836049616
"BNL12683","FLMM+IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","127.377581691109","20170308",0.928363311450774,0.958340856446292,0.178493313984124
"BNL12684","FLMM+IITF","PSR+3500","SWI-MAC","Swietenia","macrophylla","Upper","175.335989098314","20170308",0.827287175072212,0.951436172978646,0.194020294575223
"BNL12687","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","230.916290388413","20170308",0.954686079301221,0.959153045356496,0.306828285177239
"BNL12688","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","5.40966839142878","20170308",0.836415316225649,0.942784191679165,0.0965536629218171
"BNL12689","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","274.19553756466","20170308",0.954480228078986,0.959108636086953,0.353962721232831
"BNL12690","FLMM+IITF","PSR+3500","PIM-RAC","Pimenta","racemosa (Mill.) J.W. Moore","Upper","19.5335147393765","20170308",0.899813362403484,0.952261106284263,0.342156944989778
"BNL12691","FLMM+IITF","PSR+3500","PIM-RAC","Pimenta","racemosa (Mill.) J.W. Moore","Upper","63.7395325774579","20170308",0.923107002559069,0.956191119300603,0.367424001329366
"BNL12692","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","88.2441462277162","20170308",0.930631038305136,0.957544423061023,0.377564196396995
"BNL12718","FLMM","PSR+3500","ROY-BOR","Roystonea","borinquena","Upper","174.008614420554","20170308",0.911775967787789,0.95451038209107,0.189310170731591
"BNL12769","FLMM","PSR+3500","ROY-BOR","Roystonea","borinquena","Upper","135.477659508765","20170308",0.90123321318588,0.953280447491269,0.173306996302906
"BNL12770","FLMM","PSR+3500","ROY-BOR","Roystonea","borinquena","Upper","134.509624616456","20170308",0.901518641339377,0.953496979612018,0.163837567174059
"BNL12771","FLMM","PSR+3500","ROY-BOR","Roystonea","borinquena","Upper","105.505207436466","20170308",0.940924618011312,0.958373812792433,0.23476425207642
"BNL12772","FLMM","PSR+3500","ROY-BOR","Roystonea","borinquena","Upper","111.38491516056","20170308",0.94276066888964,0.95871096513926,0.21421089732288
"BNL12773","IITF","PSR+3500","TER-WHR","Terocaous","whra","Upper","265.816714809232","20170308",0.963883082242571,0.959398019684828,0.317922228154175
"BNL12774","FLMM+IITF","PSR+3500","Cecropia","Cecropia",NA,"Upper","115.929790786025","20170308",0.95375302812515,0.959226394120476,0.304528276042194
"BNL12775","FLMM+IITF","PSR+3500","Cecropia","Cecropia",NA,"Upper","159.006891229954","20170308",0.952305347716932,0.959141712423916,0.318479469213029
"BNL12776","FLMM+IITF","PSR+3500","Cecropia","Cecropia",NA,"Upper","265.906101010797","20170308",0.963997212689337,0.959398019624181,0.315247253247356
"BNL12778","FLMM+IITF","PSR+3500","Cecropia","Cecropia",NA,"Upper","142.099298686325","20170308",0.955949397652317,0.959173032574676,0.255948182546512
"BNL12779","FLMM+IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)","Upper","90.300136295082","20170308",0.940175030726589,0.958596142262551,0.181157062431598
"BNL12780","FLMM+IITF","PSR+3500","AND-INE","Andira","inermis (MOCA)",NA,"140.923501901777","20170308",0.955181486283864,0.959168456532168,0.236190288777468
"BNL12781","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","239.89863159212","20170308",0.95965771935588,0.959299479616171,0.32654073579938
"BNL12782","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","331.638933913246","20170308",0.958867855083286,0.959244461681711,0.338267798328955
"BNL12783","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","232.71288716921","20170308",0.956333456214321,0.959167263064895,0.311741307989746
"BNL12784","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","6.95975352401257","20170308",0.790842839387858,0.935569644454661,0.104321092363029
"BNL12785","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","19.0443019334137","20170308",0.755836349866161,0.928548398770501,0.0729346631231759
"BNL12786","FLMM+IITF","PSR+3500","BUC-BUC","Bucida","buceras","Upper","22.6886971279394","20170308",0.762715617144417,0.924679481101992,0.0719046536241489
"BNL12787","FLMM+IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","222.357087028294","20170308",0.957387782791201,0.959262099232925,0.309073980616298
"BNL12788","FLMM+IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","169.037562909004","20170308",0.957753580213786,0.959279160253267,0.265870732242326
"BNL12789","FLMM+IITF","PSR+3500","CAL-ANT","Calophyllum","antillanum","Upper","193.338141626227","20170308",0.955148749242158,0.959150854153697,0.272870626603834
"BNL12698","SB2","PSR+3500","MAN-BID","Manilkara","bidentata","Lower","227.88041469429","20170309",0.963379681162718,0.959398000864876,0.26317162228811
"BNL12699","SB2","PSR+3500","CAL-CAL","Calophyllum","calaba","Mid","6.45399920221058","20170309",0.731911889842104,0.935558371573658,0.0609675619931518
"BNL12700","SB2","PSR+3500","CAL-CAL","Calophyllum","calaba","Mid","4.32405049730775","20170309",0.845844438502945,0.948762666091019,0.0948622272058346
"BNL12901","SB2","PSR+3500","CAL-CAL","Calophyllum","calaba","Upper","378.605504240797","20170308",0.958962832156781,0.959397926463909,0.292054850390824
"BNL12902","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Upper","13.9045063493143","20170308",0.805623780696869,0.953900658561129,0.0766501989272025
"BNL12903","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Upper","535.254920994455","20170308",0.956610155585296,0.959392643219555,0.364162866104069
"BNL12904","SB2","PSR+3500","ING-LAU","Inga","laurina (Sw.) Willd.","Lower","170.658386293979","20170308",0.948271952103758,0.958743135421479,0.20902643090775
"BNL12905","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Mid","8.40312606778044","20170308",0.738900223546544,0.946451955634977,0.0595178872871079
"BNL12906","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Mid","13.3345624532604","20170308",0.850711549664929,0.949071677142821,0.0968118050685775
"BNL12907","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Mid","270.400935659615","20170308",0.962518628549215,0.959397950803688,0.278926834619931
"BNL12908","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Mid","371.171126818799","20170308",0.962561933655917,0.959397948847208,0.32654595163107
"BNL12909","SB2","PSR+3500","SYZ-JAM","Syzygium","jambos","Mid","14.295527178913","20170308",0.803916874425741,0.957342049065002,0.096364767582724
"BNL12910","SB2","PSR+3500","ALC-LAT","Alchornea","latifolia Sw.","Mid","46.4930855285615","20170308",0.84630586630341,0.944956818112378,0.0978417835305406
"BNL12911","SB2","PSR+3500","ALC-LAT","Alchornea","latifolia Sw.","Mid","97.4198543700193","20170309",0.930682705097103,0.957895106172452,0.164677677843673
"BNL12912","SB2","PSR+3500","ALC-LAT","Alchornea","latifolia Sw.","Mid","164.535548773655","20170309",0.93124450617187,0.95759370857361,0.17409932983054
